ProblemID,UserID,RightWrong,SolvingTime
P0000796,U00000006,0,58.72365789
P0000796,U00000007,0,92.67481765
P0000796,U00000008,0,86.89458398
P0000796,U00000009,1,110.6410827
P0000796,U00000010,1,78.33503389
P0000796,U00000011,1,109.6415424
P0000796,U00000012,1,72.62506467
P0000796,U00000013,1,75.35774308
P0000796,U00000014,0,81.40600306
P0000796,U00000015,0,84.59217508
P0000796,U00000016,0,98.03682462
P0000796,U00000017,1,105.1187997
P0000796,U00000018,1,76.93109846
P0000796,U00000019,1,111.3602837
P0000796,U00000020,1,130.6303016
P0000797,U00000001,1,141.6373072
P0000797,U00000002,0,150.3408966
P0000797,U00000003,0,150.7282179
P0000797,U00000004,1,138.0431707
P0000797,U00000005,1,134.8789848
P0000797,U00000006,1,143.3638251
P0000797,U00000007,0,140.1472236
P0000797,U00000008,1,133.7985647
P0000797,U00000009,1,114.0268579
P0000797,U00000010,1,147.6607592
P0000797,U00000011,1,136.3548026
P0000797,U00000012,0,138.0084485
P0000797,U00000013,0,147.7760655
P0000797,U00000014,0,130.466103
P0000797,U00000015,1,136.3039903
P0000797,U00000016,1,134.627703
P0000797,U00000017,1,130.0760606
P0000797,U00000018,1,142.8234898
P0000797,U00000019,1,140.1433364
P0000797,U00000020,1,132.203573
P0000798,U00000001,1,73.39296399
P0000798,U00000002,0,84.15277492
P0000798,U00000003,1,112.3377089
P0000798,U00000004,1,125.9404031
P0000798,U00000005,0,142.593432
P0000798,U00000006,1,175.8327362
P0000798,U00000007,0,88.87485421
P0000798,U00000008,0,175.4119148
P0000798,U00000009,0,131.3670075
P0000798,U00000010,1,127.3313923
P0000798,U00000011,0,124.0149779
P0000798,U00000012,1,150.6515896
P0000798,U00000013,1,133.3231221
P0000798,U00000014,1,83.05535366
P0000798,U00000015,0,105.3199952
P0000798,U00000016,1,90.60897661
P0000798,U00000017,1,114.9218942
P0000798,U00000018,1,116.6911924
P0000798,U00000019,0,78.91223176
P0000798,U00000020,0,119.5412703
P0000799,U00000001,1,130.2068263
P0000799,U00000002,1,98.85987329
P0000799,U00000003,1,107.4667187
P0000799,U00000004,0,101.8606588
P0000799,U00000005,1,118.0505984
P0000799,U00000006,1,114.1842606
P0000799,U00000007,1,108.279637
P0000799,U00000008,0,121.9151721
P0000799,U00000009,1,101.9271549
P0000799,U00000010,1,108.4036997
P0000799,U00000011,0,170.5114882
P0000799,U00000012,1,112.5562466
P0000799,U00000013,1,134.1736523
P0000799,U00000014,1,136.9411579
P0000799,U00000015,0,129.8800991
P0000799,U00000016,1,117.9063015
P0000799,U00000017,0,100.2215818
P0000799,U00000018,1,128.9627508
P0000799,U00000019,1,115.9161828
P0000799,U00000020,1,119.0789187
P0000800,U00000001,1,46.20310528
P0000800,U00000002,1,52.65299322
P0000800,U00000003,1,54.78546883
P0000800,U00000004,1,24.80212082
P0000800,U00000005,0,39.07823895
P0000800,U00000006,1,44.12003724
P0000800,U00000007,0,37.06254195
P0000800,U00000008,0,40.22981594
P0000800,U00000009,1,40.8869227
P0000800,U00000010,0,77.68178165
P0000800,U00000011,1,29.94214108
P0000800,U00000012,0,53.13511161
P0000800,U00000013,0,65.06516351
P0000800,U00000014,1,51.23834085
P0000800,U00000015,1,42.11734218
P0000800,U00000016,1,37.62970075
P0000800,U00000017,0,50.16483225
P0000800,U00000018,0,43.03451188
P0000800,U00000019,1,42.00800907
P0000800,U00000020,1,58.95470806
P0000801,U00000001,0,118.1903215
P0000801,U00000002,1,174.1220935
P0000801,U00000003,1,148.6965061
P0000801,U00000004,0,131.2870576
P0000801,U00000005,1,126.3924689
P0000801,U00000006,1,109.9043689
P0000801,U00000007,1,159.0863699
P0000801,U00000008,1,181.7129431
P0000801,U00000009,0,121.905315
P0000801,U00000010,1,159.9489223
P0000801,U00000011,1,136.3122238
P0000801,U00000012,1,162.1136875
P0000801,U00000013,1,126.2909725
P0000801,U00000014,0,159.5024328
P0000801,U00000015,1,99.70832048
P0000801,U00000016,1,132.8087351
P0000801,U00000017,1,169.8658317
P0000801,U00000018,0,118.6583116
P0000801,U00000019,1,118.2859814
P0000801,U00000020,1,139.0563845
P0000802,U00000001,1,78.92058081
P0000802,U00000002,1,100.10431
P0000802,U00000003,1,94.34797822
P0000802,U00000004,1,136.8070083
P0000802,U00000005,0,113.2964452
P0000802,U00000006,1,152.9226348
P0000802,U00000007,1,126.1239348
P0000802,U00000008,1,111.856328
P0000802,U00000009,0,44.27344954
P0000802,U00000010,0,99.25619803
P0000802,U00000011,1,68.6630431
P0000802,U00000012,0,122.0789299
P0000802,U00000013,1,134.246067
P0000802,U00000014,0,195.4095841
P0000802,U00000015,1,139.3899651
P0000802,U00000016,1,134.1655549
P0000802,U00000017,0,111.5885878
P0000802,U00000018,0,105.3630738
P0000802,U00000019,1,148.6443693
P0000802,U00000020,0,183.7849133
P0000803,U00000001,0,165.2780742
P0000803,U00000002,1,90.64436624
P0000803,U00000003,1,165.6338974
P0000803,U00000004,1,130.16594
P0000803,U00000005,1,125.1106069
P0000803,U00000006,0,117.4578193
P0000803,U00000007,1,179.731889
P0000803,U00000008,1,145.8362989
P0000803,U00000009,1,129.4394107
P0000803,U00000010,1,125.4993589
P0000803,U00000011,1,235.8284941
P0000803,U00000012,0,139.035814
P0000803,U00000013,1,66.40480818
P0000803,U00000014,1,110.589776
P0000803,U00000015,1,76.24679246
P0000803,U00000016,1,161.4223016
P0000803,U00000017,0,121.8335238
P0000803,U00000018,1,158.8919446
P0000803,U00000019,1,139.7739115
P0000803,U00000020,1,72.00365341
P0000804,U00000001,1,193.4873107
P0000804,U00000002,1,86.11683058
P0000804,U00000003,1,141.5287571
P0000804,U00000004,1,79.44501225
P0000804,U00000005,1,144.0382196
P0000804,U00000006,1,76.6448775
P0000804,U00000007,0,106.5213649
P0000804,U00000008,0,120.1458011
P0000804,U00000009,1,132.096637
P0000804,U00000010,1,100.0270882
P0000804,U00000011,1,65.46427003
P0000804,U00000012,1,107.0761786
P0000804,U00000013,1,55.07622443
P0000804,U00000014,0,131.1139342
P0000804,U00000015,1,108.8442538
P0000804,U00000016,0,91.12808605
P0000804,U00000017,1,114.1994063
P0000804,U00000018,1,87.34058595
P0000804,U00000019,1,176.5633515
P0000804,U00000020,0,51.13334205
P0000805,U00000001,0,79.6769556
P0000805,U00000002,0,72.68185077
P0000805,U00000003,1,77.52614603
P0000805,U00000004,0,82.84898215
P0000805,U00000005,1,80.16852367
P0000805,U00000006,1,74.83554243
P0000805,U00000007,1,83.4440415
P0000805,U00000008,1,73.87774815
P0000805,U00000009,0,83.77272272
P0000805,U00000010,1,76.04202555
P0000805,U00000011,1,78.88881615
P0000805,U00000012,0,78.39847967
P0000805,U00000013,1,76.28945539
P0000805,U00000014,1,80.60628765
P0000805,U00000015,1,82.38132861
P0000805,U00000016,0,76.97643708
P0000805,U00000017,1,77.52744308
P0000805,U00000018,1,75.53001717
P0000805,U00000019,1,73.26369762
P0000805,U00000020,1,79.20490752
P0000806,U00000001,1,123.0921758
P0000806,U00000002,0,119.818029
P0000806,U00000003,1,111.9279242
P0000806,U00000004,1,95.90017171
P0000806,U00000005,1,149.0721272
P0000806,U00000006,1,116.2039306
P0000806,U00000007,1,135.2916993
P0000806,U00000008,1,122.5664194
P0000806,U00000009,1,118.3229895
P0000806,U00000010,1,126.9902608
P0000806,U00000011,1,154.0179565
P0000806,U00000012,0,127.8937292
P0000806,U00000013,1,140.0737022
P0000806,U00000014,1,117.6076449
P0000806,U00000015,0,93.04612707
P0000806,U00000016,0,131.300185
P0000806,U00000017,1,168.0175001
P0000806,U00000018,1,111.3244451
P0000806,U00000019,0,111.8131324
P0000806,U00000020,1,128.567541
P0000807,U00000001,1,93.62398202
P0000807,U00000002,1,107.0159414
P0000807,U00000003,1,110.7241774
P0000807,U00000004,1,98.25828612
P0000807,U00000005,1,98.56155785
P0000807,U00000006,1,105.6002697
P0000807,U00000007,1,108.4516829
P0000807,U00000008,1,104.7990147
P0000807,U00000009,1,133.0045148
P0000807,U00000010,1,161.4031815
P0000807,U00000011,1,133.015442
P0000807,U00000012,1,115.5639069
P0000807,U00000013,0,76.41430475
P0000807,U00000014,0,64.34932822
P0000807,U00000015,0,108.5482264
P0000807,U00000016,0,100.117268
P0000807,U00000017,0,65.9358164
P0000807,U00000018,1,65.80910755
P0000807,U00000019,0,52.37361669
P0000807,U00000020,1,92.64442083
P0000808,U00000001,1,96.63877152
P0000808,U00000002,0,129.6184408
P0000808,U00000003,1,52.80598093
P0000808,U00000004,0,88.96586429
P0000808,U00000005,1,129.7920006
P0000808,U00000006,1,69.85483222
P0000808,U00000007,1,74.47623972
P0000808,U00000008,0,104.1899916
P0000808,U00000009,1,128.1025907
P0000808,U00000010,0,70.29811649
P0000808,U00000011,1,109.0671211
P0000808,U00000012,1,91.66462528
P0000808,U00000013,1,105.627358
P0000808,U00000014,1,102.317719
P0000808,U00000015,1,105.594328
P0000808,U00000016,1,104.2393561
P0000808,U00000017,0,112.0050672
P0000808,U00000018,1,105.6436186
P0000808,U00000019,0,60.69226029
P0000808,U00000020,1,84.73638836
P0000809,U00000001,1,66.80078249
P0000809,U00000002,1,71.76058211
P0000809,U00000003,0,56.30238554
P0000809,U00000004,0,58.0788664
P0000809,U00000005,1,67.03834884
P0000809,U00000006,1,61.81668779
P0000809,U00000007,0,51.14695506
P0000809,U00000008,0,57.6274358
P0000809,U00000009,0,62.85821522
P0000809,U00000010,1,58.02310122
P0000809,U00000011,1,54.49479942
P0000809,U00000012,0,47.45333837
P0000809,U00000013,1,59.9706929
P0000809,U00000014,1,60.76292371
P0000809,U00000015,1,65.03890648
P0000809,U00000016,0,66.57539783
P0000809,U00000017,0,54.65348717
P0000809,U00000018,0,40.60463564
P0000809,U00000019,0,58.06274435
P0000809,U00000020,1,59.57309019
P0000810,U00000001,1,61.29336335
P0000810,U00000002,0,31.81654582
P0000810,U00000003,1,43.29074773
P0000810,U00000004,1,26.27642426
P0000810,U00000005,0,69.91141892
P0000810,U00000006,1,64.02291867
P0000810,U00000007,0,57.46804587
P0000810,U00000008,1,34.06575013
P0000810,U00000009,1,46.20021876
P0000810,U00000010,0,36.06133074
P0000810,U00000011,1,58.55544278
P0000810,U00000012,1,65.94733396
P0000810,U00000013,1,60.53643889
P0000810,U00000014,0,46.27158933
P0000810,U00000015,1,48.76564111
P0000810,U00000016,0,56.41271994
P0000810,U00000017,1,35.31518229
P0000810,U00000018,0,58.87789101
P0000810,U00000019,0,29.46003335
P0000810,U00000020,0,31.59817433
P0000811,U00000001,1,75.12708298
P0000811,U00000002,1,104.3762976
P0000811,U00000003,1,112.2776389
P0000811,U00000004,1,106.7062436
P0000811,U00000005,1,84.84599
P0000811,U00000006,1,75.69998598
P0000811,U00000007,1,108.8246938
P0000811,U00000008,0,64.79811
P0000811,U00000009,0,80.57670906
P0000811,U00000010,1,65.73997092
P0000811,U00000011,1,51.88611833
P0000811,U00000012,0,76.63401753
P0000811,U00000013,1,59.84104203
P0000811,U00000014,1,86.26541467
P0000811,U00000015,1,88.38204874
P0000811,U00000016,1,92.88719285
P0000811,U00000017,1,70.45778799
P0000811,U00000018,1,59.54335862
P0000811,U00000019,1,56.59681841
P0000811,U00000020,1,108.8358514
P0000812,U00000001,1,116.5377544
P0000812,U00000002,1,137.0417209
P0000812,U00000003,0,106.3481078
P0000812,U00000004,1,152.9121382
P0000812,U00000005,0,46.32279091
P0000812,U00000006,1,61.90721746
P0000812,U00000007,0,78.53677016
P0000812,U00000008,1,90.95429678
P0000812,U00000009,1,97.81016944
P0000812,U00000010,0,81.15197452
P0000812,U00000011,0,96.984862
P0000812,U00000012,1,84.637954
P0000812,U00000013,1,85.05413883
P0000812,U00000014,1,102.3957371
P0000812,U00000015,1,58.18665603
P0000812,U00000016,1,74.60332641
P0000812,U00000017,1,109.0506188
P0000812,U00000018,0,113.0505388
P0000812,U00000019,1,67.65177023
P0000812,U00000020,1,73.82641315
P0000813,U00000001,1,84.35609589
P0000813,U00000002,0,105.3910194
P0000813,U00000003,1,103.2647799
P0000813,U00000004,1,108.2348839
P0000813,U00000005,1,101.6433031
P0000813,U00000006,0,101.6966634
P0000813,U00000007,1,114.7544039
P0000813,U00000008,0,106.6347081
P0000813,U00000009,0,115.4675648
P0000813,U00000010,0,98.21559136
P0000813,U00000011,1,117.0429054
P0000813,U00000012,1,107.5260482
P0000813,U00000013,0,106.1556489
P0000813,U00000014,1,93.22341657
P0000813,U00000015,0,116.8092822
P0000813,U00000016,1,102.8289891
P0000813,U00000017,1,100.8402296
P0000813,U00000018,0,114.392596
P0000813,U00000019,1,96.81137671
P0000813,U00000020,1,116.3562425
P0000814,U00000001,1,125.4748113
P0000814,U00000002,1,125.8722019
P0000814,U00000003,0,114.0424471
P0000814,U00000004,1,118.8991435
P0000814,U00000005,1,149.6317631
P0000814,U00000006,1,131.9074636
P0000814,U00000007,1,139.5289214
P0000814,U00000008,1,120.8150907
P0000814,U00000009,1,128.4766726
P0000814,U00000010,1,111.8434836
P0000814,U00000011,1,114.4892154
P0000814,U00000012,1,104.5623751
P0000814,U00000013,1,120.7512646
P0000814,U00000014,1,111.1189082
P0000814,U00000015,1,123.9450908
P0000814,U00000016,1,126.9242732
P0000814,U00000017,1,128.3983238
P0000814,U00000018,1,141.1942775
P0000814,U00000019,1,116.5272152
P0000814,U00000020,1,118.3420261
P0000815,U00000001,0,74.84312118
P0000815,U00000002,0,143.6589026
P0000815,U00000003,1,160.819984
P0000815,U00000004,1,94.77939986
P0000815,U00000005,0,69.20776137
P0000815,U00000006,1,119.2458975
P0000815,U00000007,1,82.04466303
P0000815,U00000008,1,78.31140473
P0000815,U00000009,1,199.7651046
P0000815,U00000010,1,234.7937407
P0000815,U00000011,1,94.97069449
P0000815,U00000012,1,188.7687514
P0000815,U00000013,1,159.603712
P0000815,U00000014,1,128.2115939
P0000815,U00000015,1,125.702524
P0000815,U00000016,1,67.82068
P0000815,U00000017,1,141.3077301
P0000815,U00000018,1,73.72052689
P0000815,U00000019,1,115.7026225
P0000815,U00000020,1,89.6075796
P0000816,U00000001,0,49.57343331
P0000816,U00000002,0,56.59676214
P0000816,U00000003,1,48.69739728
P0000816,U00000004,1,28.49242376
P0000816,U00000005,1,35.99427786
P0000816,U00000006,0,47.45907432
P0000816,U00000007,1,64.58517331
P0000816,U00000008,1,54.62079642
P0000816,U00000009,1,45.09159994
P0000816,U00000010,1,46.45450973
P0000816,U00000011,0,61.55356193
P0000816,U00000012,1,47.61663777
P0000816,U00000013,1,48.49186083
P0000816,U00000014,1,46.03215151
P0000816,U00000015,1,45.77281732
P0000816,U00000016,1,35.13908647
P0000816,U00000017,0,62.07890461
P0000816,U00000018,1,53.08899864
P0000816,U00000019,1,69.32333427
P0000816,U00000020,1,56.14525116
P0000817,U00000001,0,71.14560233
P0000817,U00000002,0,135.6672384
P0000817,U00000003,0,78.60177124
P0000817,U00000004,1,127.2558168
P0000817,U00000005,1,101.248852
P0000817,U00000006,1,84.51412645
P0000817,U00000007,1,107.772622
P0000817,U00000008,1,61.18228828
P0000817,U00000009,0,138.6832288
P0000817,U00000010,0,70.35135434
P0000817,U00000011,1,106.9772332
P0000817,U00000012,1,122.6533079
P0000817,U00000013,0,97.24369098
P0000817,U00000014,1,89.69442811
P0000817,U00000015,1,153.338401
P0000817,U00000016,1,95.47339676
P0000817,U00000017,1,84.19984492
P0000817,U00000018,0,119.3462857
P0000817,U00000019,1,106.0206135
P0000817,U00000020,0,87.61173536
P0000818,U00000001,1,46.71033298
P0000818,U00000002,1,40.59251456
P0000818,U00000003,1,37.2727496
P0000818,U00000004,1,47.31299277
P0000818,U00000005,1,47.56539989
P0000818,U00000006,0,50.23352862
P0000818,U00000007,1,53.15288629
P0000818,U00000008,0,48.12335339
P0000818,U00000009,0,44.52646073
P0000818,U00000010,1,36.93722937
P0000818,U00000011,1,36.30081987
P0000818,U00000012,1,40.94254139
P0000818,U00000013,1,36.22567425
P0000818,U00000014,0,31.88414201
P0000818,U00000015,0,41.44264537
P0000818,U00000016,1,42.75441387
P0000818,U00000017,1,44.9056412
P0000818,U00000018,1,36.09808337
P0000818,U00000019,0,38.95147311
P0000818,U00000020,0,50.84929084
P0000819,U00000001,1,44.68612183
P0000819,U00000002,1,50.87937957
P0000819,U00000003,0,31.15180288
P0000819,U00000004,1,53.78560635
P0000819,U00000005,0,35.77427934
P0000819,U00000006,0,70.26321793
P0000819,U00000007,0,36.22527722
P0000819,U00000008,1,32.36592107
P0000819,U00000009,0,40.89280333
P0000819,U00000010,1,21.12613057
P0000819,U00000011,1,59.57262264
P0000819,U00000012,0,52.59897492
P0000819,U00000013,1,48.34977526
P0000819,U00000014,0,52.78591916
P0000819,U00000015,0,23.53682853
P0000819,U00000016,1,53.73683902
P0000819,U00000017,1,39.56182868
P0000819,U00000018,1,61.0605885
P0000819,U00000019,1,77.72133304
P0000819,U00000020,1,41.6094122
P0000820,U00000001,1,42.64574716
P0000820,U00000002,0,28.40156192
P0000820,U00000003,0,27.9693773
P0000820,U00000004,1,23.51659
P0000820,U00000005,0,30.29067507
P0000820,U00000006,0,32.25272549
P0000820,U00000007,1,32.44641947
P0000820,U00000008,1,39.71603916
P0000820,U00000009,1,43.52268574
P0000820,U00000010,0,25.55187499
P0000820,U00000011,0,21.54273598
P0000820,U00000012,1,32.03990942
P0000820,U00000013,1,31.45515213
P0000820,U00000014,0,39.75215572
P0000820,U00000015,1,27.92067723
P0000820,U00000016,1,20.76919836
P0000820,U00000017,1,26.38130565
P0000820,U00000018,0,30.64149224
P0000820,U00000019,1,43.75779974
P0000820,U00000020,0,30.17585528
P0000821,U00000001,1,29.16822659
P0000821,U00000002,0,44.39090518
P0000821,U00000003,1,46.01270531
P0000821,U00000004,1,33.54815576
P0000821,U00000005,1,45.69217438
P0000821,U00000006,0,34.15248289
P0000821,U00000007,1,38.0378403
P0000821,U00000008,1,46.40404569
P0000821,U00000009,0,38.81524481
P0000821,U00000010,0,27.72417788
P0000821,U00000011,1,43.49951501
P0000821,U00000012,1,37.17612189
P0000821,U00000013,1,48.84372223
P0000821,U00000014,0,37.5938552
P0000821,U00000015,0,42.08305849
P0000821,U00000016,0,45.30518535
P0000821,U00000017,1,40.90626145
P0000821,U00000018,0,37.64033369
P0000821,U00000019,0,43.69163283
P0000821,U00000020,0,21.11931698
P0000822,U00000001,1,45.60257567
P0000822,U00000002,1,74.0385704
P0000822,U00000003,1,56.62268864
P0000822,U00000004,1,50.03707292
P0000822,U00000005,1,35.197532
P0000822,U00000006,1,37.40456053
P0000822,U00000007,1,56.92729808
P0000822,U00000008,1,64.32176378
P0000822,U00000009,1,71.59016655
P0000822,U00000010,1,54.29117858
P0000822,U00000011,1,63.29779306
P0000822,U00000012,0,44.76313022
P0000822,U00000013,1,40.1752397
P0000822,U00000014,1,54.87845029
P0000822,U00000015,1,37.09095092
P0000822,U00000016,1,47.43947775
P0000822,U00000017,1,36.82368806
P0000822,U00000018,1,63.44034284
P0000822,U00000019,1,46.16412328
P0000822,U00000020,1,58.66776388
P0000823,U00000001,1,74.67558291
P0000823,U00000002,1,94.13607012
P0000823,U00000003,1,67.23188197
P0000823,U00000004,0,74.64380918
P0000823,U00000005,0,104.5291538
P0000823,U00000006,1,85.86734515
P0000823,U00000007,1,105.0516663
P0000823,U00000008,1,61.50625879
P0000823,U00000009,0,99.52377739
P0000823,U00000010,1,55.5705531
P0000823,U00000011,1,93.40579083
P0000823,U00000012,1,73.43970619
P0000823,U00000013,0,93.41571389
P0000823,U00000014,1,64.20201455
P0000823,U00000015,1,74.29039362
P0000823,U00000016,0,96.65931215
P0000823,U00000017,0,94.29326901
P0000823,U00000018,1,85.35446771
P0000823,U00000019,0,100.5507088
P0000823,U00000020,0,111.4060643
P0000824,U00000001,1,73.36277876
P0000824,U00000002,1,71.97107639
P0000824,U00000003,1,49.60523322
P0000824,U00000004,1,93.27662077
P0000824,U00000005,1,80.61679118
P0000824,U00000006,1,76.25826235
P0000824,U00000007,1,91.14590992
P0000824,U00000008,1,67.35255462
P0000824,U00000009,0,74.1533198
P0000824,U00000010,1,91.24549378
P0000824,U00000011,1,57.83322924
P0000824,U00000012,0,61.02223056
P0000824,U00000013,1,102.2104223
P0000824,U00000014,1,78.99504898
P0000824,U00000015,0,63.20166922
P0000824,U00000016,1,98.70115513
P0000824,U00000017,0,83.08289616
P0000824,U00000018,1,59.8106963
P0000824,U00000019,1,91.36332083
P0000824,U00000020,1,66.71319997
P0000825,U00000001,1,124.6727492
P0000825,U00000002,1,119.682414
P0000825,U00000003,0,70.18301063
P0000825,U00000004,1,123.3399445
P0000825,U00000005,1,146.7045034
P0000825,U00000006,1,94.93949889
P0000825,U00000007,1,84.24198072
P0000825,U00000008,1,53.0285286
P0000825,U00000009,1,104.4755377
P0000825,U00000010,0,56.29441608
P0000825,U00000011,0,125.4659942
P0000825,U00000012,1,143.1084508
P0000825,U00000013,0,147.2938224
P0000825,U00000014,1,143.4364134
P0000825,U00000015,1,43.22173419
P0000825,U00000016,0,76.34453746
P0000825,U00000017,0,54.54351204
P0000825,U00000018,1,157.1058067
P0000825,U00000019,1,136.8229586
P0000825,U00000020,1,106.6191645
P0000826,U00000001,0,101.3599625
P0000826,U00000002,1,44.15726215
P0000826,U00000003,1,66.36608363
P0000826,U00000004,0,74.47255722
P0000826,U00000005,1,69.83043228
P0000826,U00000006,0,75.68546884
P0000826,U00000007,1,84.01458252
P0000826,U00000008,1,59.60910998
P0000826,U00000009,1,68.88180086
P0000826,U00000010,1,54.06202629
P0000826,U00000011,0,77.84976525
P0000826,U00000012,1,66.95300127
P0000826,U00000013,1,99.23057146
P0000826,U00000014,0,107.0916912
P0000826,U00000015,1,83.47768751
P0000826,U00000016,1,64.10959285
P0000826,U00000017,0,119.172898
P0000826,U00000018,0,69.88279403
P0000826,U00000019,1,63.24761964
P0000826,U00000020,1,92.29343269
P0000827,U00000001,1,106.7999539
P0000827,U00000002,1,89.24021418
P0000827,U00000003,1,89.54232514
P0000827,U00000004,0,112.8836339
P0000827,U00000005,1,75.32379945
P0000827,U00000006,1,55.48902285
P0000827,U00000007,0,71.76730449
P0000827,U00000008,0,91.80768981
P0000827,U00000009,1,86.89857041
P0000827,U00000010,1,35.17646789
P0000827,U00000011,1,129.2287299
P0000827,U00000012,1,123.8100218
P0000827,U00000013,1,63.68216289
P0000827,U00000014,0,98.36714383
P0000827,U00000015,0,85.76827605
P0000827,U00000016,1,98.68186073
P0000827,U00000017,1,80.16109007
P0000827,U00000018,1,114.4120972
P0000827,U00000019,1,108.4843346
P0000827,U00000020,1,102.4710822
P0000828,U00000001,0,119.5115954
P0000828,U00000002,1,109.5291956
P0000828,U00000003,1,118.6031587
P0000828,U00000004,1,97.50923743
P0000828,U00000005,0,118.2576715
P0000828,U00000006,1,107.8561076
P0000828,U00000007,1,93.8923525
P0000828,U00000008,1,118.4080977
P0000828,U00000009,1,111.2217435
P0000828,U00000010,1,136.1515048
P0000828,U00000011,1,111.7496392
P0000828,U00000012,0,109.3821252
P0000828,U00000013,1,120.8398511
P0000828,U00000014,1,149.0172874
P0000828,U00000015,1,127.0052082
P0000828,U00000016,1,109.9220153
P0000828,U00000017,1,122.961002
P0000828,U00000018,1,106.4829326
P0000828,U00000019,0,110.2320149
P0000828,U00000020,1,111.1199463
P0000829,U00000001,1,139.3511764
P0000829,U00000002,0,98.74454121
P0000829,U00000003,0,115.7012656
P0000829,U00000004,0,106.255075
P0000829,U00000005,1,133.8779324
P0000829,U00000006,1,123.8749573
P0000829,U00000007,0,116.8304038
P0000829,U00000008,1,107.6592954
P0000829,U00000009,1,123.3278377
P0000829,U00000010,1,90.20103534
P0000829,U00000011,1,132.473654
P0000829,U00000012,1,124.7471881
P0000829,U00000013,1,110.4450905
P0000829,U00000014,1,136.1104901
P0000829,U00000015,0,123.0726208
P0000829,U00000016,0,136.5127985
P0000829,U00000017,1,109.839073
P0000829,U00000018,1,128.4717767
P0000829,U00000019,1,149.3618033
P0000829,U00000020,0,114.1136934
P0000830,U00000001,1,36.65320572
P0000830,U00000002,0,38.13618979
P0000830,U00000003,0,23.19988236
P0000830,U00000004,1,32.2752403
P0000830,U00000005,1,36.83526572
P0000830,U00000006,1,27.56739389
P0000830,U00000007,0,35.85266658
P0000830,U00000008,0,35.43143931
P0000830,U00000009,1,30.32668723
P0000830,U00000010,1,33.20381068
P0000830,U00000011,1,34.87357001
P0000830,U00000012,0,32.81518465
P0000830,U00000013,1,26.58963542
P0000830,U00000014,1,38.42880426
P0000830,U00000015,1,33.42641058
P0000830,U00000016,0,35.24485218
P0000830,U00000017,0,30.85182415
P0000830,U00000018,0,33.94504822
P0000830,U00000019,1,31.54050524
P0000830,U00000020,1,30.57306647
P0000831,U00000001,1,99.18782093
P0000831,U00000002,1,148.5554479
P0000831,U00000003,1,97.34378227
P0000831,U00000004,1,80.27202197
P0000831,U00000005,1,43.67037794
P0000831,U00000006,1,70.20956639
P0000831,U00000007,0,87.50677098
P0000831,U00000008,0,136.2477541
P0000831,U00000009,0,117.9330908
P0000831,U00000010,1,134.6250099
P0000831,U00000011,1,173.7063302
P0000831,U00000012,1,86.12278342
P0000831,U00000013,1,116.6639279
P0000831,U00000014,1,122.0503259
P0000831,U00000015,0,152.8351739
P0000831,U00000016,0,130.3598092
P0000831,U00000017,0,105.67574
P0000831,U00000018,1,88.97697406
P0000831,U00000019,1,113.4915067
P0000831,U00000020,0,199.9221062
P0000832,U00000001,1,68.36462455
P0000832,U00000002,1,82.07582675
P0000832,U00000003,1,77.9437742
P0000832,U00000004,0,81.3193474
P0000832,U00000005,1,79.9877607
P0000832,U00000006,0,73.20802058
P0000832,U00000007,1,77.29149809
P0000832,U00000008,0,78.73020869
P0000832,U00000009,1,85.50385176
P0000832,U00000010,1,77.39647248
P0000832,U00000011,1,77.84126822
P0000832,U00000012,1,79.61712789
P0000832,U00000013,1,83.29422981
P0000832,U00000014,1,73.26965446
P0000832,U00000015,0,88.23838506
P0000832,U00000016,1,80.98397259
P0000832,U00000017,1,82.55024286
P0000832,U00000018,1,81.12543099
P0000832,U00000019,1,77.35860598
P0000832,U00000020,0,82.38504991
P0000833,U00000001,1,50.48906606
P0000833,U00000002,1,49.52100007
P0000833,U00000003,0,32.194488
P0000833,U00000004,0,46.69571022
P0000833,U00000005,0,40.22679836
P0000833,U00000006,1,58.47541519
P0000833,U00000007,1,31.248746
P0000833,U00000008,1,53.23175937
P0000833,U00000009,1,54.35342511
P0000833,U00000010,0,24.46425627
P0000833,U00000011,1,46.38663695
P0000833,U00000012,1,43.17060467
P0000833,U00000013,1,43.60240043
P0000833,U00000014,0,58.4921892
P0000833,U00000015,1,44.68782467
P0000833,U00000016,1,36.45932726
P0000833,U00000017,1,49.57304969
P0000833,U00000018,1,35.75060088
P0000833,U00000019,1,50.72784617
P0000833,U00000020,0,47.97394353
P0000834,U00000001,1,35.80623891
P0000834,U00000002,1,24.98974201
P0000834,U00000003,1,33.38519505
P0000834,U00000004,1,29.02787091
P0000834,U00000005,1,31.09649573
P0000834,U00000006,1,37.05472482
P0000834,U00000007,1,32.67477548
P0000834,U00000008,1,32.98135448
P0000834,U00000009,0,42.25681202
P0000834,U00000010,0,34.07713141
P0000834,U00000011,1,32.2397311
P0000834,U00000012,1,32.99853241
P0000834,U00000013,1,34.36821645
P0000834,U00000014,1,31.49536358
P0000834,U00000015,1,38.01329191
P0000834,U00000016,1,36.18250805
P0000834,U00000017,0,45.43239227
P0000834,U00000018,1,30.45335558
P0000834,U00000019,0,23.57849732
P0000834,U00000020,0,43.75018449
P0000835,U00000001,1,101.2081788
P0000835,U00000002,1,132.0142038
P0000835,U00000003,1,84.68536051
P0000835,U00000004,1,120.4828676
